sku,product.attribute_set,sap_sku,vendor_sku,klikmro_sku,brand,brand_id,name,short_description,description,mfr_no,benefit,features,spesification,searching_related,standard_certificate,type,shipping_method,shipping_package,product.type,stock.is_in_stock,status,visibility,tax_class_id,stock.qty,consignment_stock,delivery,gross_weight,netto_weight,weight_uom,dimension_length,dimension_width,dimension_height,dimension_uom,dimension_unit,volume,category.ids,hierarchy_node,merchandise_category,vendor_id,warranty,sales_uom,pdt,lead_time,item,includes,for_use_with,material,size
C-100,I150091003,,C-100,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-100,GREEN SEAL BANDO 22.2 MM C-100,GREEN SEAL BANDO B-253,C-100,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 100 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.914 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.0968,0.914,KG,20,20,10,MM,2540 X 22.2 X 13.5 MM,761.238,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-101,I150091003,,C-101,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-101,GREEN SEAL BANDO 22.2 MM C-101,GREEN SEAL BANDO B-253,C-101,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 101 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.923 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.1076,0.923,KG,20,20,10,MM,2565.4 X 22.2 X 13.5 MM,768.85038,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-102,I150091003,,C-102,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-102,GREEN SEAL BANDO 22.2 MM C-102,GREEN SEAL BANDO B-253,C-102,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 102 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.932 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.1184,0.932,KG,20,20,10,MM,2590.8 X 22.2 X 13.5 MM,776.46276,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-103,I150091003,,C-103,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-103,GREEN SEAL BANDO 22.2 MM C-103,GREEN SEAL BANDO B-253,C-103,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 103 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.941 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.1292,0.941,KG,20,20,10,MM,2616.2 X 22.2 X 13.5 MM,784.07514,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-104,I150091003,,C-104,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-104,GREEN SEAL BANDO 22.2 MM C-104,GREEN SEAL BANDO B-253,C-104,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 104 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.950 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.14,0.95,KG,20,20,10,MM,2641.6 X 22.2 X 13.5 MM,791.68752,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-105,I150091003,,C-105,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-105,GREEN SEAL BANDO 22.2 MM C-105,GREEN SEAL BANDO B-253,C-105,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 105 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.960 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.152,0.96,KG,20,20,10,MM,2667 X 22.2 X 13.5 MM,799.2999,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-106,I150091003,,C-106,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-106,GREEN SEAL BANDO 22.2 MM C-106,GREEN SEAL BANDO B-253,C-106,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 106 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.969 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.1628,0.969,KG,20,20,10,MM,2692.4 X 22.2 X 13.5 MM,806.91228,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-107,I150091003,,C-107,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-107,GREEN SEAL BANDO 22.2 MM C-107,GREEN SEAL BANDO B-253,C-107,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 107 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.978 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.1736,0.978,KG,20,20,10,MM,2717.8 X 22.2 X 13.5 MM,814.52466,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-108,I150091003,,C-108,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-108,GREEN SEAL BANDO 22.2 MM C-108,GREEN SEAL BANDO B-253,C-108,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 108 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.987 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.1844,0.987,KG,20,20,10,MM,2743.2 X 22.2 X 13.5 MM,822.13704,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-109,I150091003,,C-109,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-109,GREEN SEAL BANDO 22.2 MM C-109,GREEN SEAL BANDO B-253,C-109,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 109 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 0.996 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.1952,0.996,KG,20,20,10,MM,2768.6 X 22.2 X 13.5 MM,829.74942,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-110,I150091003,,C-110,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-110,GREEN SEAL BANDO 22.2 MM C-110,GREEN SEAL BANDO B-253,C-110,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 110 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.005 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.206,1.005,KG,20,20,10,MM,2794 X 22.2 X 13.5 MM,837.3618,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-111,I150091003,,C-111,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-111,GREEN SEAL BANDO 22.2 MM C-111,GREEN SEAL BANDO B-253,C-111,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 111 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.014 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.2168,1.014,KG,20,20,10,MM,2819.4 X 22.2 X 13.5 MM,844.97418,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-112,I150091003,,C-112,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-112,GREEN SEAL BANDO 22.2 MM C-112,GREEN SEAL BANDO B-253,C-112,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 112 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.024 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.2288,1.024,KG,20,20,10,MM,2844.8 X 22.2 X 13.5 MM,852.58656,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-113,I150091003,,C-113,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-113,GREEN SEAL BANDO 22.2 MM C-113,GREEN SEAL BANDO B-253,C-113,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 113 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.033 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.2396,1.033,KG,20,20,10,MM,2870.2 X 22.2 X 13.5 MM,860.19894,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-114,I150091003,,C-114,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-114,GREEN SEAL BANDO 22.2 MM C-114,GREEN SEAL BANDO B-253,C-114,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 114 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.042 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.2504,1.042,KG,20,20,10,MM,2895.6 X 22.2 X 13.5 MM,867.81132,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-115,I150091003,,C-115,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-115,GREEN SEAL BANDO 22.2 MM C-115,GREEN SEAL BANDO B-253,C-115,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 115 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.051 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.2612,1.051,KG,20,20,10,MM,2921 X 22.2 X 13.5 MM,875.4237,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-116,I150091003,,C-116,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-116,GREEN SEAL BANDO 22.2 MM C-116,GREEN SEAL BANDO B-253,C-116,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 116 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.060 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.272,1.06,KG,20,20,10,MM,2946.4 X 22.2 X 13.5 MM,883.03608,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-117,I150091003,,C-117,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-117,GREEN SEAL BANDO 22.2 MM C-117,GREEN SEAL BANDO B-253,C-117,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 117 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.069 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.2828,1.069,KG,20,20,10,MM,2971.8 X 22.2 X 13.5 MM,890.64846,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-118,I150091003,,C-118,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-118,GREEN SEAL BANDO 22.2 MM C-118,GREEN SEAL BANDO B-253,C-118,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 118 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.078 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.2936,1.078,KG,20,20,10,MM,2997.2 X 22.2 X 13.5 MM,898.26084,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-119,I150091003,,C-119,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-119,GREEN SEAL BANDO 22.2 MM C-119,GREEN SEAL BANDO B-253,C-119,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 119 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.088 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3056,1.088,KG,20,20,10,MM,3022.6 X 22.2 X 13.5 MM,905.87322,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-120,I150091003,,C-120,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-120,GREEN SEAL BANDO 22.2 MM C-120,GREEN SEAL BANDO B-253,C-120,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 120 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.097 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3164,1.097,KG,20,20,10,MM,3048 X 22.2 X 13.5 MM,913.4856,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-121,I150091003,,C-121,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-121,GREEN SEAL BANDO 22.2 MM C-121,GREEN SEAL BANDO B-253,C-121,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 121 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.106 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3272,1.106,KG,20,20,10,MM,3073.4 X 22.2 X 13.5 MM,921.09798,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-122,I150091003,,C-122,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-122,GREEN SEAL BANDO 22.2 MM C-122,GREEN SEAL BANDO B-253,C-122,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 122 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.115 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.338,1.115,KG,20,20,10,MM,3098.8 X 22.2 X 13.5 MM,928.71036,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-123,I150091003,,C-123,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-123,GREEN SEAL BANDO 22.2 MM C-123,GREEN SEAL BANDO B-253,C-123,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 123 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.124 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3488,1.124,KG,20,20,10,MM,3124.2 X 22.2 X 13.5 MM,936.32274,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-124,I150091003,,C-124,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-124,GREEN SEAL BANDO 22.2 MM C-124,GREEN SEAL BANDO B-253,C-124,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 124 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.133 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3596,1.133,KG,20,20,10,MM,3149.6 X 22.2 X 13.5 MM,943.93512,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-125,I150091003,,C-125,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-125,GREEN SEAL BANDO 22.2 MM C-125,GREEN SEAL BANDO B-253,C-125,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 125 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.143 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3716,1.143,KG,20,20,10,MM,3175 X 22.2 X 13.5 MM,951.5475,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-126,I150091003,,C-126,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-126,GREEN SEAL BANDO 22.2 MM C-126,GREEN SEAL BANDO B-253,C-126,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 126 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.152 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3824,1.152,KG,20,20,10,MM,3200.4 X 22.2 X 13.5 MM,959.15988,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-127,I150091003,,C-127,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-127,GREEN SEAL BANDO 22.2 MM C-127,GREEN SEAL BANDO B-253,C-127,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 127 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.161 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.3932,1.161,KG,20,20,10,MM,3225.8 X 22.2 X 13.5 MM,966.77226,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
C-128,I150091003,,C-128,,BANDO,BAND,GREEN SEAL BANDO 22.2 MM C-128,GREEN SEAL BANDO 22.2 MM C-128,GREEN SEAL BANDO B-253,C-128,"<li> V-shaped natural rubber
<li> More flexible than Red Seal type","<li> Applied for easy loading machine
<li> Used in medium temperature
<li> High degree of abrasiveness","<li> Material: Natural rubber
<li> Length: 128 INC
<li> Width: 22.2 MM
<li> Thickness: 13.5 MM
<li> Angle: 40 Deg.
<li> Min. Pulley Diameter: 230 MM
<li> Weight: 1.170 KG","Bando, V Belt, Pulley Belt, Belt, Bando Belt",-,Green Seal,"Pick Up, Air, Land and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.404,1.17,KG,20,20,10,MM,3251.2 X 22.2 X 13.5 MM,974.38464,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Natural rubber,22.2 MM
